1.550800582289688e-16,0.0003518176598461869,5.856193656474479e-05,2.242076814726429e-09,0.0009864669841949463,1.789193319302695e-06,4.450480250786783e-06,3.766071665599079e-05,0.001836334743459045,0.9995749270386707
1.790723202881542e-13,2.838816592955026e-05,7.010065717976204e-05,7.244144045110478e-10,0.00979767011928474,4.782725994252184e-09,6.502089982027632e-06,1.81869370949753e-06,0.0001052336862543906,0.9999356639154832
5.887112290769933e-16,0.0003231412373637741,0.000728862079160401,1.069538208960068e-08,0.0007813330503326338,4.961762665349773e-05,6.041799455984749e-07,0.03654802382806639,0.00212071606881971,0.9996317084443578
2.350694905062981e-19,0.0004650301790973886,0.0001113065124850372,1.983979303472795e-08,1.009536261892402e-05,0.0006505973705961804,1.004775663507608e-06,0.0002390142688255951,0.0002248991548495156,0.9999319442430306
2.096220823308469e-20,2.315097841110463e-06,8.636694250385997e-05,4.463297180369164e-11,0.006147900768356772,1.106666912558732e-16,1.090314151518623e-07,0.0001642155472280677,9.464345487681901e-06,0.999367816305424
2.607125340752671e-19,0.0003033095976259588,1.925611025471758e-07,8.562945811946415e-12,0.0003679154071774718,7.353812721897436e-10,1.491676143778137e-07,0.0545979883773485,0.0001277284783033783,0.9999998286751821
1.614479880423572e-18,4.739854260282458e-08,0.0799001927395422,2.661874108820726e-11,4.814517430258659e-08,1.171553467514207e-12,4.345377031305398e-06,0.002208398416271135,0.0006175942781101381,0.9994242569029861
1.314518293063864e-08,0.4989475859636625,0.0006588667879466786,8.435512194479435e-09,0.132183896645398,8.937164886932185e-09,3.271381514721098e-07,0.007241481879024358,7.128154625828385e-08,0.9559766932930782
1.119329907538688e-19,0.0002449043237849564,0.001244624325603596,1.170086068310933e-10,0.0007601431243676038,9.753582231006609e-09,1.511096099395898e-05,0.06179167582465007,0.0003495468432992712,0.9996885264123442
1.014677966984981e-15,2.564178449062547e-06,0.3344689058158302,7.512559686217114e-09,0.002109176235279241,9.119665897746514e-11,1.63091318735091e-05,5.978029307332932e-05,0.002558626624791745,0.9994362725989323
9.702598664755051e-20,5.465792848089053e-06,0.001699299480539372,2.423311545086049e-09,0.1357476648082112,1.123951040941028e-08,1.340669776836966e-07,0.001904102601112419,0.0005802290137378422,0.9974484350567647
1.392880826098381e-18,0.006595512322589375,8.842188074697188e-05,5.437116672437466e-10,1.840979922243598e-06,1.310942372700437e-07,8.209685675341507e-08,0.003055646449026465,0.0001646551320976107,0.9998246384330004
2.311157310142358e-20,0.0001214138699354575,0.0001779007076172828,3.736499148776961e-10,0.001971406059975765,2.98667798191475e-06,1.245191876659548e-07,0.001296895313354437,0.000302030256692808,0.9999849084098608
6.261489273480216e-11,0.01111832197674334,7.348532115677135e-05,1.008443191237996e-10,1.435777977147967e-06,0.00264569927679524,2.791435011156636e-06,0.0007433459800390335,4.841088224205906e-07,0.8695441088164105
1.700989155687534e-15,2.126081938958744e-07,2.778049607937967e-06,1.545334746267619e-14,7.978785650256233e-06,1.284203906206245e-05,2.887265982177231e-06,0.0001705628706180554,6.77606553407579e-06,0.9999987733867564
1.269328499103948e-12,0.0006372145584625011,3.182456736575822e-05,5.177271327903014e-07,0.059938280404652,0.008933837135494522,1.596816472683581e-07,0.01453315674531873,2.102010500243241e-05,0.8127133134250301
2.3542313550437e-19,7.055232816095679e-06,9.720772913112492e-05,3.762954523524861e-10,0.000214867364763997,1.670052635444742e-10,7.012611298451825e-07,3.222567865029108e-06,9.907308681666855e-08,0.9999992166790285
2.314849211233244e-16,7.886642845428445e-06,2.507373560484214e-09,6.093501162202073e-16,0.01369708998339806,6.901240550854006e-06,1.927005287351976e-14,0.005794530294723854,4.25462342859703e-13,0.9999908203774642
6.397608797851612e-09,1.019392535108355e-06,3.03423713666584e-06,2.19618741041262e-11,0.05933134307902418,1.632932173957377e-05,0.001380944660048269,9.470619763597289e-06,0.0001754487642452814,0.9931905446821422
1.808093164224611e-17,9.515295072468087e-06,0.003735250649911249,5.465614450947227e-09,0.004398407795065571,0.0001966323030924988,2.820576728855691e-07,0.002331890274180131,0.0003584576983834914,0.9998416177851246
1.476454048162337e-18,0.001340109050253962,1.286270253177595e-05,1.388752782903077e-08,0.0002161813689964901,0.03897239655225888,2.851064924238942e-07,4.292858091837737e-05,0.0002463883170520501,0.9987145837489969
1.407300036775478e-13,0.0002711627264117619,0.001425353665994927,2.059960837945608e-13,0.0004317774880418294,3.227460538838537e-12,6.721722062556398e-08,0.01133448188909814,5.036321831379366e-05,0.9984267671893166
5.479443829379116e-18,0.002793986509098214,0.0004685526958512959,1.173906291373431e-14,6.061498796979048e-06,3.43700201271723e-08,4.514965882851866e-09,0.0007547230371435968,3.371246932318969e-07,0.999854418207323
5.519312240420393e-13,0.01968870147558773,0.001408682824030253,5.654191716975436e-05,0.08516459159900566,1.761487149164307e-06,0.0007689779515518138,0.03561440765314706,0.0007069369371213607,0.653194325004814
9.000859929031152e-18,0.000490329742574591,0.0006035499457643377,2.197000629952779e-05,0.1151118802064711,4.72621882970683e-08,4.41795331409472e-06,0.05897023329976683,0.01467708940103367,0.9927601444839992
8.123111871878581e-17,0.02131520739282605,0.0001083134718830524,1.818260366065105e-12,6.248867629154248e-06,1.271546062841887e-09,9.875560972156635e-09,0.006517177171699753,4.291887246904514e-07,0.9999717558134652
1.255088609419837e-11,0.01153469290384207,5.501325472131051e-05,1.435123050544759e-05,0.1739309349484532,0.04518700673656786,0.001166980479120245,0.001390519306306782,0.00032098362327784,0.7392174749953683
8.640356938057765e-14,0.003857798676956613,0.0001725556332385983,5.718746409928178e-05,0.09540367457167459,1.06528276146474e-05,9.777999739734219e-07,4.271775277437385e-05,1.186603176016103e-06,0.9630581808139609
7.485990641730338e-10,0.00323694651063338,0.0001526181911168927,1.248727764011982e-07,0.2051257188176113,4.866989035420092e-12,1.04014385295555e-07,0.04482528305894878,5.841340911498413e-09,0.8689273971342404
1.807619694051913e-14,0.0135168170194225,5.688033562734564e-05,2.589288851022237e-14,0.0002235177785372964,3.426064440928504e-07,5.73970727033757e-08,0.007200352282231663,1.194943182015306e-05,0.9997453014305175
0.0001383461404898836,0.0002763823187735628,0.0001082093951022751,8.318812092659211e-07,0.00259541805519483,0.009454786828250758,0.02854720633610966,4.752152636562739e-05,5.109494810618711e-06,0.9794376919885357
2.522437232246504e-19,0.003440933442954161,3.362372752373465e-08,1.49708931804022e-10,5.477984701705218e-07,0.0003254342418717934,1.18161710247724e-11,0.01457135382685571,5.114711221956364e-09,0.9999969976116156
9.510657881292858e-24,0.000138698458014033,3.011901090914374e-07,1.450842130073055e-10,0.0002902556399210186,4.509523286149272e-05,1.415574964403058e-12,0.001364063200667151,6.507547093579389e-08,0.9999984913528094
5.887693041456168e-18,0.06849855238571106,1.227204554895111e-05,2.826796576196929e-09,4.051093293292987e-05,0.00329033523889868,0.001012143823410668,3.527900238811554e-05,0.0007502127197396724,0.9869314888722447
9.511076294648623e-22,0.0008492213118644743,7.797000276613608e-05,7.976822644457175e-11,5.189281000445431e-06,1.045763078918884e-06,7.972867106733857e-11,0.0003686457907677012,5.796032028054782e-06,0.9999997490940139
6.019744982890805e-17,0.01093030267556524,0.0001663152742726426,4.679823759484995e-09,0.001307641386869475,0.001085876530249861,3.539865853204156e-06,0.001423318296396158,0.000378815405167601,0.9970189153665645
2.905767541831277e-17,3.210466725168656e-05,1.358149819314432e-05,9.771642780331146e-08,0.002378299003049438,0.0003257387615502945,1.619535297606706e-06,0.002892266299929781,0.001692190346256808,0.9999041061113032
9.438133129901419e-18,8.74747553414751e-05,0.002330163621449599,1.345978851756967e-08,4.081530784795018e-05,2.011489264471951e-08,6.503699140020221e-09,0.000744615093274558,3.691693654807513e-05,0.9999932356822339
2.069649329143282e-22,9.738651243819801e-05,1.172895910853947e-06,3.702193657327912e-08,0.0007414609182862706,0.0001575470347962421,2.194812469094307e-11,0.0001210651995198517,2.271648835960214e-08,0.9999974961993936
8.768006318457274e-24,0.0001859703949151742,3.604628429771606e-07,5.073010708388335e-10,7.731018345639461e-05,0.0001276279476161807,2.773359706855273e-10,0.0004333746822801474,3.876960610307473e-06,0.9999997363704416
8.200314468524518e-19,0.005915920445908843,1.249263486969124e-06,2.937717910700006e-13,8.129600125690022e-06,6.863384217952881e-07,3.244071707138094e-11,0.002920510261279196,5.650972808345634e-09,0.9999965524286714
1.183606939430191e-14,0.001316006923358127,9.672255254917892e-07,2.575593139130333e-12,4.055352216527811e-05,4.520154466730468e-05,9.315175378664898e-09,0.0001042296803407066,4.405277048415206e-07,0.9999943533035132
1.55429561951193e-14,0.002536676967284306,3.073207651414852e-08,2.343527091136555e-11,0.006251883986649156,0.0002582940192392863,2.153198355185329e-13,0.02732333808990308,3.317683848949827e-09,0.9959847998771209
1.499167309640978e-17,0.002262574482999793,3.521545231246809e-05,4.353830562553268e-08,0.0004265158278661341,0.003616785952940888,0.005143780130370099,5.044344329949727e-07,0.008645512472157042,0.999770887447091
1.126111420936233e-14,9.586633361529174e-05,1.808597002423045e-06,3.07409581510062e-09,0.009583692304302246,0.0008768933248843073,1.534855999832518e-08,2.901980498373958e-06,2.859687214454873e-07,0.999971242400622
4.448004728666617e-21,0.0001440038351495636,3.374245516311692e-06,2.885248399022139e-09,0.0006446914323557008,1.130132720012216e-08,2.840035083721828e-10,0.003062265401675561,1.475198246276259e-06,0.9999218088278656
5.371166719624148e-17,3.371716989727855e-05,1.955594399508816e-06,2.262575554446368e-13,4.815041068579033e-07,0.001650418046384437,5.924833183862472e-06,9.248230569501254e-05,8.254994522123077e-06,0.9999793933428268
4.801080613865166e-19,0.1433274430042653,2.453071281498555e-06,1.619180564600243e-13,3.983008749882058e-09,6.190587211082156e-05,2.009525187932651e-07,0.0001334134130093213,1.337731674003714e-08,0.9934766552871065
2.847842058145228e-15,0.0004957864386542145,2.333330589518766e-05,4.21738495529144e-10,0.0001974674358067312,8.484282981562218e-05,7.873980698914698e-06,5.895185216946416e-07,1.002686924798468e-06,0.9993229627794025
1.335376869305406e-12,0.000551037732108475,1.848103530413293e-07,1.231097874266297e-08,0.2575045732300322,0.0007614078846296918,0.001824107554881522,8.619400540848676e-06,3.569136891452822e-05,0.9904445334968505
7.572472950723593e-20,0.01088188791870684,8.002347448830073e-06,1.576418749374794e-08,2.966056211625267e-05,1.52098785912092e-07,9.642652660252197e-05,7.38245975397984e-07,1.72992910853085e-05,0.9999696760061493
2.400172593496411e-16,0.0007467491629392962,4.913370462706596e-06,9.769820133377287e-09,0.0003169455837079272,5.444532084288539e-06,7.56992205288629e-11,0.00318181192831762,7.819199276244917e-09,0.9991371435297098
6.570010520136966e-19,0.02121488018169415,2.30945073208121e-07,1.967667414945188e-12,0.0001374042160800251,1.031509256393282e-05,4.353732839090651e-10,0.00969566760070836,1.83677758285034e-07,0.9995388563306409
1.824502103235698e-15,0.1175274598885766,3.791516531105343e-05,0.0627914057784555,0.07480173964424044,2.449536350108423e-05,0.0006979032111118152,5.023312719900488e-06,0.001427348347618936,0.9811903903186605
3.409526785747884e-19,0.01055524792294587,0.002206109205020901,1.568738521945776e-07,0.001363952361798754,0.01695668760376469,8.220844451169294e-10,0.06169401763069874,1.723461001852043e-05,0.9873488043640806
